,Electricity from wind (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Other renewables including bioenergy (TWh),country_id,year_id
2246,0.0,0.895,0.0,0.0,65,18
2247,0.0,1.721,0.0,0.0,65,19
2248,0.0,3.233,0.0,0.0,65,20
2249,0.0,3.279,0.0,0.0,65,21
2250,0.0,4.012,0.0,0.0,65,22
2251,0.0,4.57,0.0,0.0,65,23
2252,0.0,4.826,0.0,0.0,65,24
2253,0.0,4.954,0.0,0.0,65,25
2254,0.0,4.9866877,0.0,0.0,65,26
2255,0.0,5.075921,0.0,0.0,65,27
2256,0.0,4.973581,0.0,0.0,65,28
2257,0.0,5.8101373,0.0,0.0,65,29
2258,0.0,6.5652776,0.0,0.0,65,30
2259,0.0,5.160551,0.0,0.0,65,31
2260,0.0,6.3434153,0.0,0.0,65,32
2261,0.0,6.5341773,0.0,0.0,65,33
2262,0.0,6.5060954,0.0,0.0,65,34
2263,0.0,7.176726,0.0,0.0,65,35
2264,0.0,7.53,0.0,0.0,65,36
2265,0.0,7.0,0.0,0.0,65,37
2266,0.0,7.45,0.0,0.0,65,38
2267,0.0,7.11,0.0,0.0,65,39
2268,0.0,7.34,0.0,0.37,65,40
2269,0.0,6.81,0.0,0.61,65,41
2270,0.0,7.06,0.0,0.83,65,42
2271,0.0,8.95,0.0,0.98,65,43
2272,0.0,11.18,0.0,1.24,65,44
2273,0.0,9.13,0.0,1.54,65,45
2274,0.0,8.55,0.0,1.72,65,46
2275,0.0,11.02,0.0,1.49,65,47
2276,0.0,12.12,0.0,1.68,65,48
2277,0.06,10.93,0.0,1.92,65,49
2278,0.08,11.34,0.02,2.34,65,50
2279,0.1,12.97,0.04,2.33,65,51
2280,0.08,15.68,0.04,2.23,65,52
2281,0.07,19.89,0.04,1.58,65,53
2282,0.08,20.47,0.04,1.71,65,54
2283,0.09,24.66,0.04,1.52,65,55
2284,0.08,24.33,0.04,1.38,65,56
2285,0.06,25.57,0.04,1.35,65,57
2286,0.0,1.7324048,0.0,0.0,66,1
2287,0.0,1.8252122,0.0,0.0,66,2
2288,0.0,1.966633,0.0,0.0,66,3
2289,0.0,3.0007727,0.0,0.0,66,4
2290,0.0,3.9907181,0.0,0.0,66,5
2291,0.0,4.6889834,0.0,0.0,66,6
2292,0.0,5.0469546,0.0,0.0,66,7
2293,0.0,5.161859,0.0,0.0,66,8
2294,0.0,5.1530204,0.0,0.0,66,9
2295,0.0,6.11645,0.0,0.0,66,10
2296,0.0,6.792618,0.0,0.0,66,11
2297,0.0,8.003533,0.0,0.0,66,12
2298,0.0,9.037673,0.0,0.0,66,13
2299,0.0,9.930392,0.0,0.0,66,14
2300,0.0,9.607776,0.0,0.0,66,15
2301,0.0,9.802229,0.0,0.0,66,16
2302,0.0,10.213233,0.0,0.0,66,17
2303,0.0,10.491655,0.0,0.0,66,18
2304,0.0,9.815488,0.0,0.0,66,19
2305,0.0,9.629872,0.0,0.0,66,20
2306,0.0,9.148,0.0,0.0,66,21
2307,0.0,8.972,0.0,0.0,66,22
2308,0.0,8.9695,0.0,0.0,66,23
2309,0.0,8.829,0.0,0.0,66,24
2310,0.0,9.487,0.0,0.0,66,25
2311,0.0,9.953,0.0,0.0,66,26
2312,0.0,9.916,0.0,0.0,66,27
2313,0.0,9.8,0.0,0.0,66,28
2314,0.0,10.0925,0.0,0.0,66,29
2315,0.0,10.728,0.0,0.0,66,30
2316,0.0,11.192,0.0,0.0,66,31
2317,0.0,11.484,0.0,0.0,66,32
2318,0.0,11.771,0.0,0.0,66,33
2319,0.0,12.1045,0.0,0.0,66,34
2320,0.012,13.4405,0.0,0.0,66,35
2321,0.14,13.56,0.0,0.0,66,36
2322,0.22,14.98,0.0,0.0,66,37
2323,0.2,12.73,0.0,0.0,66,38
2324,0.37,12.89,0.0,0.0,66,39
2325,0.52,12.52,0.0,0.0,66,40
2326,0.55,12.52,0.0,0.0,66,41
2327,0.62,12.8,0.0,0.0,66,42
2328,0.83,15.35,0.0,0.0,66,43
2329,0.91,14.53,0.0,0.0,66,44
2330,1.13,12.73,0.0,0.0,66,45
2331,1.5,12.92,0.21,0.0,66,46
2332,1.52,12.81,0.22,0.0,66,47
2333,1.12,12.99,0.24,0.0,66,48
2334,1.33,13.22,0.11,0.0,66,49
2335,1.44,13.68,0.24,0.0,66,50
2336,2.06,13.41,0.17,0.0,66,51
2337,2.2,12.72,0.58,0.0,66,52
2338,2.33,12.6,0.6,0.0,66,53
2339,3.02,12.77,1.52,0.0,66,54
2340,4.23,12.09,4.43,0.0,66,55
2341,4.23,12.09,4.51,0.0,66,56
2342,4.23,14.0,4.8,0.0,66,57
2343,0.0,1.16,0.0,0.87,67,36
2344,0.0,1.15,0.0,1.1800001,67,37
2345,0.0,1.13,0.0,1.27,67,38
2346,0.0,1.45,0.0,1.36,67,39
2347,0.0,1.37,0.0,1.36,67,40
2348,0.0,1.66,0.0,1.41,67,41
2349,0.0,1.96,0.0,1.53,67,42
2350,0.0,1.73,0.0,1.78,67,43
2351,0.0,2.03,0.0,1.88,67,44
2352,0.0,1.5,0.0,1.97,67,45
2353,0.0,2.08,0.0,1.89,67,46
2354,0.0,2.01,0.0,2.11,67,47
2355,0.0,1.84,0.0,2.34,67,48
2356,0.0,1.78,0.01,2.33,67,49
2357,0.0,1.71,0.02,2.4099998,67,50
2358,0.0,1.35,0.03,2.19,67,51
2359,0.0,1.26,0.04,2.38,67,52
2360,0.0,1.62,0.19,2.13,67,53
2361,0.0,1.54,0.31,2.1,67,54
2362,0.0,1.44,0.5,2.21,67,55
2363,0.01,1.99,0.91,2.06,67,56
2364,0.01,2.0,1.11,2.1,67,57
2365,0.0,0.01,0.0,0.0,68,36
2366,0.0,0.01,0.0,0.0,68,37
2367,0.0,0.01,0.0,0.0,68,38
2368,0.0,0.01,0.0,0.0,68,39
2369,0.0,0.01,0.0,0.0,68,40
2370,0.0,0.01,0.0,0.0,68,41
2371,0.0,0.01,0.0,0.0,68,42
2372,0.0,0.01,0.0,0.0,68,43
2373,0.0,0.05,0.0,0.0,68,44
2374,0.0,0.05,0.0,0.0,68,45
2375,0.0,0.03,0.0,0.0,68,46
2376,0.0,0.03,0.0,0.0,68,47
2377,0.0,0.08,0.0,0.0,68,48
2378,0.0,0.25,0.0,0.0,68,49
2379,0.0,0.38,0.0,0.0,68,50
2380,0.0,0.47,0.0,0.0,68,51
2381,0.0,0.47,0.0,0.0,68,52
2382,0.0,0.44,0.0,0.0,68,53
2383,0.0,0.44,0.0,0.0,68,54
2384,0.0,0.45,0.0,0.0,68,55
2385,0.0,0.49,0.0,0.0,68,56
2386,0.0,0.44,0.0,0.0,68,57
2387,0.0,0.0,0.0,0.0,69,36
2388,0.0,0.0,0.0,0.0,69,37
2389,0.0,0.0,0.0,0.0,69,38
2390,0.0,0.0,0.0,0.0,69,39
2391,0.0,0.0,0.0,0.0,69,40
2392,0.0,0.0,0.0,0.0,69,41
2393,0.0,0.0,0.0,0.0,69,42
2394,0.0,0.0,0.0,0.0,69,43
2395,0.0,0.0,0.0,0.0,69,44
2396,0.0,0.0,0.0,0.0,69,45
2397,0.0,0.0,0.0,0.0,69,46
2398,0.0,0.0,0.0,0.0,69,47
2399,0.0,0.0,0.0,0.0,69,48
2400,0.0,0.0,0.0,0.0,69,49
2401,0.0,0.0,0.0,0.0,69,50
2402,0.0,0.0,0.0,0.0,69,51
2403,0.0,0.0,0.0,0.0,69,52
2404,0.0,0.0,0.01,0.0,69,53
2405,0.0,0.0,0.01,0.0,69,54
2406,0.0,0.0,0.01,0.0,69,55
2407,0.0,0.0,0.01,0.0,69,56
2408,0.0,0.0,0.01,0.0,69,57
2409,0.0,0.0,0.0,0.0,70,26
2410,0.0,0.0,0.0,0.0,70,27
2411,0.0,0.0,0.0,0.0,70,28
2412,0.0,0.0,0.0,0.0,70,29
2413,0.0,0.0,0.0,0.0,70,30
2414,0.0,0.0,0.0,0.01,70,31
2415,0.0,0.0,0.0,0.0,70,32
2416,0.0,0.0,0.0,0.01,70,33
2417,0.0,0.0,0.0,0.01,70,34
2418,0.0,0.0,0.0,0.01,70,35
2419,0.0,0.0,0.0,0.01,70,36
2420,0.0,0.01,0.0,0.01,70,37
2421,0.0,0.01,0.0,0.02,70,38
2422,0.01,0.01,0.0,0.03,70,39
2423,0.01,0.02,0.0,0.03,70,40
2424,0.05,0.02,0.0,0.04,70,41
2425,0.08,0.01,0.0,0.04,70,42
2426,0.09,0.02,0.0,0.03,70,43
2427,0.13,0.03,0.0,0.04,70,44
2428,0.2,0.03,0.0,0.31,70,45
2429,0.28,0.03,0.0,0.74,70,46
2430,0.37,0.03,0.0,0.78,70,47
2431,0.43,0.04,0.0,1.0,70,48
2432,0.53,0.03,0.0,0.67,70,49
2433,0.6,0.03,0.0,0.76,70,50
2434,0.71,0.03,0.0,0.82,70,51
2435,0.59,0.04,0.01,0.95,70,52
2436,0.72,0.03,0.01,1.1,70,53
2437,0.64,0.01,0.03,1.31,70,54
2438,0.69,0.02,0.07,1.36,70,55
2439,0.84,0.03,0.25,1.85,70,56
2440,0.73,0.02,0.35,1.77,70,57
2441,0.63,0.02,0.53,2.49,70,58
2442,0.0,0.0,0.0,0.0,70,21
2443,0.0,0.0,0.0,0.0,70,22
2444,0.0,0.0,0.0,0.0,70,23
2445,0.0,0.0,0.0,0.0,70,24
2446,0.0,0.0,0.0,0.0,70,25
2447,0.0,0.19,0.0,0.36,71,36
2448,0.0,0.19,0.0,0.38,71,37
2449,0.0,0.2,0.0,0.39,71,38
2450,0.0,0.12,0.0,0.38,71,39
2451,0.0,0.1,0.0,0.37,71,40
2452,0.0,0.16,0.0,0.38,71,41
2453,0.0,0.15,0.0,0.39,71,42
2454,0.0,0.17,0.0,0.4,71,43
2455,0.0,0.16,0.0,0.38,71,44
2456,0.0,0.2,0.0,0.37,71,45
2457,0.0,0.24,0.0,0.34,71,46
2458,0.0,0.28,0.0,0.4,71,47
2459,0.0,0.24,0.0,0.46,71,48
2460,0.0,0.31,0.0,0.46,71,49
2461,0.0,0.23,0.0,0.38,71,50
2462,0.0,0.12,0.0,0.39,71,51
2463,0.0,0.12,0.0,0.4,71,52
2464,0.0,0.21,0.0,0.42,71,53
2465,0.0,0.27,0.0,0.44,71,54
2466,0.0,0.23,0.0,0.44,71,55
2467,0.0,0.27,0.0,0.43,71,56
2468,0.0,0.25,0.0,0.45,71,57
2469,0.0,1.63,0.0,0.01,72,36
2470,0.0,1.97,0.0,0.01,72,37
2471,0.0,2.0,0.0,0.01,72,38
2472,0.0,2.26,0.0,0.01,72,39
2473,0.0,2.5,0.0,0.01,72,40
2474,0.0,2.81,0.0,0.01,72,41
2475,0.0,3.23,0.0,0.01,72,42
2476,0.0,3.35,0.0,0.02,72,43
2477,0.0,3.26,0.0,0.049999997,72,44
2478,0.0,3.49,0.0,0.06,72,45
2479,0.0,4.88,0.0,0.03,72,46
2480,0.03,6.2,0.0,0.02,72,47
2481,0.19,7.31,0.0,0.01,72,48
2482,0.36,8.26,0.01,0.01,72,49
2483,0.5,8.92,0.02,0.01,72,50
2484,0.76,9.58,0.02,0.01,72,51
2485,0.78,11.64,0.02,0.02,72,52
2486,0.53,12.55,0.02,0.02,72,53
2487,0.85,12.89,0.02,0.02,72,54
2488,0.61,13.56,0.02,0.03,72,55
2489,0.61,13.56,0.03,0.02,72,56
2490,0.61,14.0,0.04,0.03,72,57
2491,0.0,381.45035,0.0,2.9090002,73,1
2492,0.0,414.05478,0.0,3.9789999,73,2
2493,0.0,410.65195,0.0,4.316,73,3
2494,0.0,437.10187,0.0,4.8180003,73,4
2495,0.0,442.712,0.0,5.244904,73,5
2496,0.0,467.42227,0.0,6.952357,73,6
2497,0.0,473.05194,0.0,7.0698833,73,7
2498,0.0,483.52777,0.0,6.947608,73,8
2499,0.0,489.05432,0.0,7.466391,73,9
2500,0.0,527.9655,0.0,7.83506,73,10
2501,0.0,527.5942,0.0,8.300942,73,11
2502,0.0,504.19492,0.0,8.324597,73,12
2503,0.0,594.7134,0.0,8.662292,73,13
2504,0.003,615.8949,0.0,9.235139,73,14
2505,0.006,640.884,0.0,9.617958,73,15
2506,0.0105,637.35645,0.0,10.604949,73,16
2507,0.0105,644.5633,0.0,10.643523,73,17
2508,0.0185,626.81995,0.0,9.836121,73,18
2509,0.030100001,649.14514,0.0,10.136652,73,19
2510,0.0382,674.75525,0.001010101,10.488478,73,20
2511,0.0574,650.6956,0.001010101,11.89874,73,21
2512,0.1336,638.57153,0.001010101,12.975209,73,22
2513,0.19080001,673.4357,0.0,12.817402,73,23
2514,0.3297,699.463,0.001010101,13.609699,73,24
2515,0.5154,635.6123,0.009090909,13.474676,73,25
2516,0.77946043,646.1752,0.0125,18.937754,73,26
2517,0.98002803,658.52045,0.015500001,19.534733,73,27
2518,1.5350481,675.69965,0.025088001,20.659903,73,28
2519,2.284826,690.82385,0.032383,22.833096,73,29
2520,2.9792356,702.5557,0.0346885,23.9799,73,30
2521,3.8630292,705.6242,0.04484,26.28833,73,31
2522,4.8285856,661.9361,0.04781141,26.5231,73,32
2523,7.295493,685.3179,0.056926243,31.36772,73,33
2524,11.170979,710.20013,0.0670885,35.309044,73,34
2525,14.223822,724.01434,0.08019806,37.298702,73,35
2526,22.26,733.81,0.12,41.19,73,36
2527,26.76,748.48,0.19999999,43.56,73,37
2528,36.43,677.86,0.28,49.27,73,38
2529,44.85,637.37,0.42000002,57.72,73,39
2530,59.77,686.52,0.7,68.92,73,40
2531,71.56,695.04,1.4799999,78.96001,73,41
2532,83.64,681.33,2.5,89.36,73,42
2533,106.18,693.48004,3.81,99.369995,73,43
2534,121.33,712.82996,7.47,109.71,73,44
2535,134.91,716.6,14.15,119.99,73,45
2536,151.1,750.9,23.369999,136.05,73,46
2537,182.75,672.96,47.72,145.15,73,47
2538,209.27,724.44,72.12,160.73,73,48
2539,240.5,773.38,87.240005,170.62,73,49
2540,258.01,768.43,99.72,180.57,73,50
2541,307.54,727.61,110.37,191.54001,73,51
2542,307.58,760.13,113.799995,195.08,73,52
2543,366.49,702.61,122.520004,199.77,73,53
2544,383.66,765.97003,129.78,205.53,73,54
2545,441.43,725.99,143.47,212.39,73,55
2546,487.76,788.61,169.38,216.76,73,56
2547,473.43,776.65,187.68001,218.71,73,57
2548,0.0,302.19534,0.0,3.009,74,1
2549,0.0,324.5699,0.0,4.101,74,2
2550,0.0,324.46274,0.0,4.489,74,3
2551,0.0,336.23666,0.0,4.997,74,4
2552,0.0,330.97592,0.0,5.422904,74,5
2553,0.0,346.07806,0.0,7.118357,74,6
2554,0.0,349.56314,0.0,7.2318835,74,7
2555,0.0,363.83298,0.0,7.122608,74,8
2556,0.0,369.3127,0.0,7.663391,74,9
2557,0.0,399.2913,0.0,8.04206,74,10
2558,0.0,407.51077,0.0,8.520942,74,11
2559,0.0,376.8347,0.0,8.485598,74,12
2560,0.0,456.27164,0.0,8.880291,74,13
2561,0.003,455.52872,0.0,9.372139,74,14
2562,0.006,479.14987,0.0,9.762958,74,15
2563,0.0105,464.76663,0.0,10.74095,74,16
2564,0.0105,470.4354,0.0,10.753523,74,17
2565,0.0185,466.30966,0.0,9.836121,74,18
2566,0.0301,480.12585,0.0,10.136652,74,19
2567,0.0382,485.19354,0.001010101,10.510578,74,20
2568,0.0574,502.99454,0.001010101,11.904739,74,21
2569,0.1336,486.09317,0.001010101,13.018809,74,22
2570,0.1908,529.5057,0.0,12.875301,74,23
2571,0.3297,567.469,0.001010101,13.6781,74,24
2572,0.5154,493.80594,0.009090909,13.537276,74,25
2573,0.77946043,502.45715,0.0125,18.952852,74,26
2574,0.980028,513.0918,0.0155,19.589434,74,27
2575,1.5350481,529.6567,0.025088,20.713602,74,28
2576,2.284826,550.46674,0.032383,22.907095,74,29
2577,2.9792356,557.19666,0.0346885,24.0489,74,30
2578,3.8630292,564.8899,0.04484,26.537632,74,31
2579,4.828585,548.0863,0.04781141,26.7252,74,32
2580,7.295493,567.67896,0.056926243,31.68752,74,33
2581,11.176479,593.9042,0.0670885,35.57704,74,34
2582,14.244322,598.18085,0.08019806,37.4546,74,35
2583,22.441713,617.6968,0.07447325,41.000248,74,36
2584,26.925287,611.99994,0.1942025,44.94067,74,37
2585,36.43995,563.9807,0.314755,51.008335,74,38
2586,44.90515,530.1677,0.46869776,58.088623,74,39
2587,59.806786,570.8031,0.75109786,68.965454,74,40
2588,71.64175,571.7242,1.5123832,79.02817,74,41
2589,83.77814,561.9314,2.5690877,89.52852,74,42
2590,106.507195,563.9646,3.8777049,99.74035,74,43
2591,122.1649,593.03314,7.5890713,110.142426,74,44
2592,136.15523,589.7449,14.324835,120.76332,74,45
2593,153.4435,649.8002,23.497437,136.92763,74,46
2594,186.65741,569.64545,47.10555,146.2206,74,47
2595,215.03241,625.63116,72.23394,163.0321,74,48
2596,248.11525,661.73596,86.54612,174.34535,74,49
2597,264.81503,644.0572,97.33773,186.2033,74,50
2598,318.93124,636.1143,108.234604,198.9238,74,51
2599,322.84747,651.17426,112.403564,204.2285,74,52
2600,384.22113,584.38574,122.75744,211.30125,74,53
2601,403.32556,646.2277,136.16812,218.92198,74,54
2602,459.3421,628.63184,150.44255,228.0151,74,55
2603,512.7316,657.916,175.65176,234.35455,74,56
2604,503.02396,649.6524,195.55212,247.93518,74,57
2605,22.29,764.69,0.12,41.44,75,36
2606,26.82,772.49,0.2,43.83,75,37
2607,36.48,711.54,0.28,49.5,75,38
2608,44.91,672.7,0.42,57.89,75,39
2609,59.83,732.6,0.7,69.090004,75,40
2610,71.62,734.6,1.48,79.08,75,41
2611,83.77,725.57,2.5,89.51,75,42
2612,106.54,729.33,3.81,99.62,75,43
2613,122.18,746.1,7.47,110.01,75,44
2614,136.41,752.56,14.15,120.68,75,45
2615,154.02,802.7,23.37,137.05,75,46
2616,187.47,725.3,47.72,146.18001,75,47
2617,215.13,782.3,72.12,162.22,75,48
2618,248.06,832.8,87.24,172.86,75,49
2619,266.53,809.07,99.74,184.01001,75,50
2620,319.19,794.76,110.56,196.2,75,51
2621,323.1,827.36,114.84,201.53,75,52
2622,384.39,760.83,125.41,208.0,75,53
2623,403.61,825.91,137.58,215.61,75,54
2624,463.16,814.81,152.72,224.85,75,55
2625,512.59,866.7,180.33,231.23,75,56
2626,504.65,850.48,200.68,242.07999,75,57
2627,0.0,211.80603,0.0,2.909,76,1
2628,0.0,230.45381,0.0,3.979,76,2
2629,0.0,222.19263,0.0,4.316,76,3
2630,0.0,226.5809,0.0,4.818,76,4
2631,0.0,222.4579,0.0,5.243,76,5
2632,0.0,234.72273,0.0,6.940266,76,6
2633,0.0,233.22775,0.0,7.057851,76,7
2634,0.0,244.8364,0.0,6.925944,76,8
2635,0.0,243.5321,0.0,7.442191,76,9
2636,0.0,263.01743,0.0,7.829309,76,10
2637,0.0,264.90546,0.0,8.282595,76,11
2638,0.0,231.1628,0.0,8.305585,76,12
2639,0.0,307.5857,0.0,8.646165,76,13
2640,0.003,299.47946,0.0,9.1188545,76,14
2641,0.006,313.9237,0.0,9.285328,76,15
2642,0.0105,297.70767,0.0,10.387278,76,16
2643,0.0105,293.823,0.0,10.08439,76,17
2644,0.0185,288.88766,0.0,9.287153,76,18
2645,0.0301,294.68158,0.0,9.568938,76,19
2646,0.0382,298.8656,0.0,9.946245,76,20
2647,0.0574,305.17215,0.0,11.357507,76,21
2648,0.1336,288.30338,0.0,12.278871,76,22
2649,0.1908,316.56955,0.0,12.051266,76,23
2650,0.3297,334.19867,0.0,12.824092,76,24
2651,0.5064,272.93823,0.009090909,12.659168,76,25
2652,0.7704604,284.8056,0.0115,17.343042,76,26
2653,0.971028,298.44077,0.0135,17.869808,76,27
2654,1.5020481,310.62717,0.022088,18.720934,76,28
2655,2.0673988,318.5628,0.028383,20.586823,76,29
2656,2.6346245,327.9669,0.0296885,21.322035,76,30
2657,3.4704535,326.9626,0.03884,23.436554,76,31
2658,4.3389993,325.43332,0.040811412,23.38708,76,32
2659,6.6259375,334.7315,0.049926244,27.91599,76,33
2660,10.287428,345.7198,0.0590885,30.970898,76,34
2661,13.352978,343.5373,0.06919806,31.642126,76,35
2662,21.27,350.17,0.11,35.4,76,36
2663,25.74,373.43,0.19,36.989998,76,37
2664,35.06,312.6,0.26999998,42.05,76,38
2665,43.3,304.64,0.4,49.08,76,39
2666,57.52,323.19,0.67999995,58.75,76,40
2667,68.090004,307.02,1.4499999,66.87,76,41
2668,78.72,309.98,2.47,75.94,76,42
2669,99.92,307.72,3.77,84.67,76,43
2670,113.22,325.59,7.42,94.28999,76,44
2671,124.57,329.0,14.08,103.229996,76,45
2672,139.83,371.82,23.24,117.56,76,46
2673,165.34,307.43,47.28,125.399994,76,47
2674,187.47,331.66998,70.14,139.15,76,48
2675,209.46,368.02,84.15,145.57,76,49
2676,222.37,370.06,94.21,151.04,76,50
2677,263.19,336.0,100.850006,156.47,76,51
2678,266.81,345.6,101.04,158.31999,76,52
2679,312.31,294.34,107.94,160.87,76,53
2680,320.63,343.84,113.04,162.64,76,54
2681,367.14,320.29,123.880005,166.87999,76,55
2682,397.48,347.16,145.14,169.83,76,56
2683,386.52,348.62,163.73,176.37,76,57
2684,419.59,282.96,203.15,173.28,76,58
2685,21.27,350.17,0.11,35.4,77,36
2686,25.74,373.43,0.19,36.989998,77,37
2687,35.06,312.6,0.27,42.05,77,38
2688,43.3,304.64,0.4,49.08,77,39
2689,57.52,323.19,0.68,58.75,77,40
2690,68.09,307.02,1.45,66.87,77,41
2691,78.72,309.98,2.47,75.94,77,42
2692,99.92,307.72,3.77,84.67,77,43
2693,113.22,325.59,7.42,94.28999,77,44
2694,124.57,329.0,14.08,103.229996,77,45
2695,139.83,371.82,23.24,117.56,77,46
2696,165.34,307.43,47.28,125.4,77,47
2697,187.47,331.67,70.14,139.15,77,48
2698,209.46,368.02,84.15,145.57,77,49
2699,222.37,370.06,94.21,151.04,77,50
2700,263.19,336.0,100.85,156.47,77,51
2701,266.81,345.6,101.04,158.31999,77,52
2702,312.31,294.34,107.94,160.87,77,53
2703,320.63,343.84,113.04,162.64,77,54
2704,367.14,320.29,123.88,166.87999,77,55
2705,397.48,347.16,145.14,169.83,77,56
2706,386.52,348.62,163.73,176.37,77,57
2707,419.59,282.96,203.15,173.28,77,58
2708,0.0,0.08,0.0,0.0,78,36
2709,0.0,0.08,0.0,0.0,78,37
2710,0.0,0.1,0.0,0.0,78,38
2711,0.0,0.08,0.0,0.0,78,39
2712,0.01,0.09,0.0,0.0,78,40
2713,0.01,0.1,0.0,0.0,78,41
2714,0.01,0.1,0.0,0.0,78,42
2715,0.02,0.1,0.0,0.0,78,43
2716,0.01,0.09,0.0,0.0,78,44
2717,0.02,0.09,0.0,0.0,78,45
2718,0.01,0.07,0.0,0.0,78,46
2719,0.01,0.09,0.0,0.0,78,47
2720,0.01,0.1,0.0,0.0,78,48
2721,0.02,0.09,0.0,0.0,78,49
2722,0.04,0.12,0.0,0.0,78,50
2723,0.06,0.13,0.0,0.0,78,51
2724,0.05,0.1,0.0,0.0,78,52
2725,0.06,0.11,0.0,0.0,78,53
2726,0.06,0.11,0.0,0.0,78,54
2727,0.05,0.1,0.0,0.0,78,55
2728,0.05,0.11,0.0,0.0,78,56
2729,0.05,0.11,0.0,0.0,78,57
2730,0.0,0.0,0.0,0.0,79,36
2731,0.0,0.0,0.0,0.0,79,37
2732,0.0,0.0,0.0,0.0,79,38
2733,0.0,0.0,0.0,0.0,79,39
2734,0.0,0.0,0.0,0.0,79,40
2735,0.0,0.0,0.0,0.0,79,41
2736,0.0,0.0,0.0,0.0,79,42
2737,0.0,0.0,0.0,0.0,79,43
2738,0.0,0.0,0.0,0.0,79,44
2739,0.0,0.0,0.0,0.0,79,45
2740,0.0,0.0,0.0,0.0,79,46
2741,0.01,0.0,0.0,0.0,79,47
2742,0.01,0.0,0.0,0.0,79,48
2743,0.01,0.0,0.0,0.0,79,49
2744,0.01,0.0,0.0,0.0,79,50
2745,0.01,0.0,0.0,0.0,79,51
2746,0.01,0.0,0.0,0.0,79,52
2747,0.01,0.0,0.0,0.0,79,53
2748,0.01,0.0,0.0,0.0,79,54
2749,0.01,0.0,0.0,0.0,79,55
2750,0.01,0.0,0.0,0.0,79,56
2751,0.01,0.0,0.0,0.0,79,57
2752,0.0,0.41,0.0,0.03,80,36
2753,0.0,0.46,0.0,0.04,80,37
2754,0.0,0.45,0.0,0.05,80,38
2755,0.0,0.34,0.0,0.07,80,39
2756,0.0,0.37,0.0,0.07,80,40
2757,0.0,0.34,0.0,0.08,80,41
2758,0.0,0.34,0.0,0.11,80,42
2759,0.01,0.51,0.0,0.08,80,43
2760,0.02,0.5,0.0,0.1,80,44
2761,0.02,0.46,0.0,0.1,80,45
2762,0.01,0.41,0.0,0.13,80,46
2763,0.0,0.45,0.0,0.11,80,47
2764,0.01,0.52,0.0,0.09,80,48
2765,0.0,0.52,0.0,0.09,80,49
2766,0.0,0.4,0.0,0.13,80,50
2767,0.01,0.4,0.0,0.12,80,51
2768,0.0,0.49,0.01,0.1,80,52
2769,0.0,0.49,0.01,0.14,80,53
2770,0.0,0.56,0.01,0.14,80,54
2771,0.0,0.57,0.01,0.13,80,55
2772,0.0,0.57,0.01,0.12,80,56
2773,0.0,0.57,0.01,0.13,80,57
2774,0.0,9.353536,0.0,0.0,81,1
2775,0.0,10.380808,0.0,0.0,81,2
2776,0.0,11.6292925,0.0,0.0,81,3
2777,0.0,10.488889,0.0,0.0,81,4
2778,0.0,8.745455,0.0,0.0,81,5
2779,0.0,9.524242,0.0,0.0,81,6
2780,0.0,10.680808,0.0,0.0,81,7
2781,0.0,10.379798,0.0,0.0,81,8
2782,0.0,10.579798,0.0,0.0,81,9
2783,0.0,12.703031,0.0,0.0,81,10
2784,0.0,12.209091,0.0,0.0,81,11
2785,0.0,9.481818,0.0,0.0,81,12
2786,0.0,12.181818,0.0,0.0,81,13
2787,0.0,9.79899,0.0,0.0,81,14
2788,0.0,10.8707075,0.0,0.0,81,15
2789,0.0,10.217172,0.0,0.0,81,16
2790,0.0,13.654546,0.0,0.0,81,17
2791,0.0,13.088889,0.0,0.0,81,18
2792,0.0,13.580808,0.0,0.0,81,19
2793,0.0,13.247475,0.0,0.0,81,20
2794,0.0,12.334343,0.0,0.0,81,21
2795,0.0,12.389899,0.0,0.0,81,22
2796,0.0,13.795959,0.0,0.0,81,23
2797,0.0,13.362626,0.0,0.0,81,24
2798,0.0,13.030303,0.0,0.0,81,25
2799,0.0,10.86,0.0,5.16,81,26
2800,0.0,13.2,0.0,5.0,81,27
2801,0.0,15.11,0.0,4.95,81,28
2802,0.0,13.48,0.0,5.96,81,29
2803,0.01,11.79,0.0,6.47,81,30
2804,0.01,12.93,0.0,6.61,81,31
2805,0.01,11.86,0.0,5.89,81,32
2806,0.02,12.24,0.0,7.89,81,33
2807,0.02,15.05,0.0,9.33,81,34
2808,0.05,12.78,0.0,8.36,81,35
2809,0.08,14.66,0.0,8.64,81,36
2810,0.07,13.2,0.0,8.27,81,37
2811,0.06,10.78,0.0,8.99,81,38
2812,0.09,9.59,0.0,9.38,81,39
2813,0.12,15.07,0.0,10.44,81,40
2814,0.17,13.78,0.0,9.51,81,41
2815,0.16,11.49,0.0,10.81,81,42
2816,0.19,14.18,0.0,9.95,81,43
2817,0.26,17.11,0.0,10.4,81,44
2818,0.28,12.69,0.0,8.73,81,45
2819,0.29,12.92,0.0,10.97,81,46
2820,0.48,12.45,0.01,11.24,81,47
2821,0.49,16.86,0.01,11.2,81,48
2822,0.77,12.84,0.01,12.01,81,49
2823,1.11,13.4,0.01,11.76,81,50
2824,2.33,16.77,0.01,11.42,81,51
2825,3.07,15.8,0.02,11.52,81,52
2826,4.8,14.77,0.05,11.86,81,53
